tipo_hueco,tiempo_prophet,tiempo_svr,tiempo_svr_doble,mse_prophet,mse_svr,mse_svr_doble
5,43.238576889038086,1.3943078517913818,0.14002513885498047,18.903319476744233,24.398398667316137,10.928473940179959
5,46.66657018661499,1.3403549194335938,0.14599895477294922,8.211649364840342,21.78190687434541,13.590745237720789
5,36.20094704627991,1.3807423114776611,0.1504230499267578,18.83977576132892,24.655119996611962,11.124931590090979
5,41.234946966171265,1.354372262954712,0.13527679443359375,17.155616279090275,26.15550760292506,15.532933080656388
5,33.49305510520935,1.386009931564331,0.13592195510864258,15.987885162951288,30.38102128732415,20.968318601524913
5,45.097169160842896,1.3282461166381836,0.14944887161254883,9.705716178116786,26.947549855072484,16.13496792103227
5,44.90679311752319,1.3826780319213867,0.14168095588684082,44.48606268130607,17.685520710571037,29.116550871738227
5,29.679013967514038,1.3653860092163086,0.14509892463684082,43.64481022765123,18.257452803223842,26.980409989975133
5,43.63756203651428,1.375013828277588,0.13504791259765625,44.87425237170801,19.243456441516823,23.845285097643387
5,37.91215682029724,1.352396011352539,0.13139605522155762,8.947043917962192,24.12955753515533,14.726585930364875
5,31.759498834609985,1.3763821125030518,0.14078807830810547,11.805120897171417,24.28853806197403,18.80285883740461
5,32.3936767578125,1.3689000606536865,0.14482498168945312,16.64538188358075,25.447088363636247,16.74227691827568
5,49.37532091140747,1.3566956520080566,0.1503620147705078,16.661356606838513,26.492117394922165,18.665793298837478
5,40.959054708480835,1.3661940097808838,0.14690089225769043,32.849894274210264,19.46969601094091,23.51334789876845
5,30.797428131103516,1.528151035308838,0.13505816459655762,43.48614942124105,18.117041314710637,27.48487258388465
6,37.30866575241089,2.038985013961792,0.18204188346862793,8.665342309309148,20.252716828787293,15.208132055530898
6,41.56666874885559,1.9975049495697021,0.17487287521362305,7.512353484809038,15.788711746356036,21.727432411373503
6,38.330522298812866,2.0629360675811768,0.18723607063293457,36.610652294477184,22.063285305769682,15.726349873416215
6,35.86510181427002,1.9738960266113281,0.17781519889831543,7.519989824015385,16.357851488375626,20.848808505291636
6,38.59834003448486,2.1555309295654297,0.17342734336853027,8.260194783439538,17.952752374686415,12.16275265764523
6,39.94976997375488,2.0341849327087402,0.1959230899810791,39.43986528772349,20.697668859666287,16.316817346869094
6,31.648914098739624,2.014883041381836,0.18400883674621582,19.584683206323074,21.504850177904107,18.97378750561689
6,37.87104415893555,2.022952079772949,0.18044328689575195,20.984853216814304,22.40669097756218,18.836929568673945
6,42.224257707595825,2.0389750003814697,0.19317078590393066,31.816217257711337,23.6066046517346,13.074403789990527
6,34.927802085876465,2.045203924179077,0.19546079635620117,36.12274853171135,20.009263889284117,15.163277782950807
6,36.53088307380676,1.989321231842041,0.17456674575805664,8.618156006964353,22.871201560895017,17.84864048495443
6,38.897080183029175,2.018789052963257,0.19157195091247559,24.45687271531629,21.628636573567164,14.86822069242675
6,43.14456796646118,2.0251336097717285,0.18114280700683594,20.590412569690486,22.072056536592005,19.042042963710887
6,40.706865072250366,1.9907028675079346,0.18316197395324707,9.064285436110223,24.798682949229903,17.990231126434427
6,37.568488359451294,2.0112171173095703,0.1839768886566162,8.816012114245893,20.357628644394577,15.384890047323527
6,46.37238907814026,2.055058240890503,0.18954706192016602,38.0400407010768,22.696734835863,16.372733146638435
6,27.05113983154297,2.050999879837036,0.1858959197998047,25.86397808754829,22.756859521275054,13.609498473335005
6,39.75752592086792,2.03019380569458,0.1907341480255127,25.061826034168046,21.61966471139055,14.505070721424119
6,45.14364290237427,2.0598928928375244,0.18415474891662598,28.040879306483745,22.4444567887535,13.85857203292039
6,34.930647134780884,2.0431020259857178,0.17821288108825684,19.95949740187785,21.428702158666695,18.90918864600426
7,48.84569597244263,2.983880043029785,0.30315113067626953,13.813471915152538,28.937928751830636,13.078181800603028
7,32.93850612640381,3.01727294921875,0.31770992279052734,39.44916152121542,19.584384093964893,17.800343545496833
7,44.89080810546875,3.0162532329559326,0.31278514862060547,30.519978371644953,19.793373640516762,21.14695933924052
7,38.28363394737244,2.8675129413604736,0.29882001876831055,7.843490869740269,14.123681198439844,11.56035582855529
7,33.295201778411865,2.7741189002990723,0.2924680709838867,7.657852671139717,10.670598972402631,8.718157453433818
7,40.77133917808533,2.8327980041503906,0.27110981941223145,7.6995930396368415,10.733815175229955,11.261034203516285
7,38.65183782577515,2.954710006713867,0.32636070251464844,38.28462691035494,19.90599255323672,19.101007363987087
7,36.21902418136597,3.0234251022338867,0.3005490303039551,37.00457381669852,20.247053832577837,19.03800796057675
7,27.966075897216797,2.851889133453369,0.2673180103302002,7.705542464699192,9.612880544141298,11.243148206949042
7,30.36697769165039,3.012540817260742,0.2765932083129883,38.401226006767764,19.425964924156396,18.035791956524662
7,33.938902139663696,2.9510509967803955,0.33398008346557617,37.118474089285364,20.818739981677215,17.186953730374803
7,37.62982201576233,3.0104000568389893,0.34599995613098145,32.74393974658419,22.48379237168676,19.917314237907856
7,33.03095293045044,2.8799822330474854,0.29166221618652344,13.965188433814742,30.138609990504225,14.39894607755104
7,42.76113820075989,2.889676094055176,0.30631279945373535,17.878909220718594,26.018735413035973,16.011991730942537
7,36.24130201339722,2.912735939025879,0.34390711784362793,7.466421652599515,12.94359860810033,11.483997111942667
7,32.76831793785095,2.926319122314453,0.3290832042694092,21.764497415613274,26.345407596883653,18.029072590105866
7,36.30611991882324,3.048928737640381,0.3077809810638428,31.78587222550919,18.231135445285208,17.40529498681396
7,28.761749982833862,2.8440468311309814,0.25885510444641113,7.54844929632828,10.082228687188119,8.383239857396703
7,30.54900884628296,2.86366605758667,0.3012528419494629,16.70393316050326,25.456157705389376,15.746636510424494
7,34.79781770706177,2.933093786239624,0.37906527519226074,33.66598711843959,19.338008045916972,20.76098710594028
8,48.52773308753967,4.019090890884399,0.3092317581176758,28.433910369622467,25.829496070892116,18.367777449524848
8,26.003887176513672,3.8803787231445312,0.2960801124572754,7.108240118347421,12.372124844710745,7.663920024076894
8,28.43807888031006,3.8844919204711914,0.2967360019683838,6.779005827728973,17.147460690512634,7.751654423530728
8,36.267356872558594,3.946890115737915,0.29315996170043945,9.696161739850007,15.463474700122424,11.736907335023867
8,35.35575342178345,4.0125110149383545,0.30196404457092285,18.069770137383742,27.170184341794258,17.958689925167008
8,32.016985177993774,3.97857403755188,0.29873180389404297,7.1875870822736845,12.394438775002008,8.214770400133098
8,30.390881061553955,3.9593348503112793,0.2927570343017578,8.0783197151927,12.068358472174788,9.353885845062038
8,30.797559022903442,4.005827188491821,0.3021080493927002,19.371470790796074,27.980951451487144,18.820195497601574
8,52.9655282497406,4.058728933334351,0.3237001895904541,44.3476494821148,18.348527647320896,20.062868143790197
8,34.75727605819702,4.032505989074707,0.3030390739440918,16.003638586682715,25.02499999378845,17.41878255106423
8,38.9994900226593,3.9528379440307617,0.2966301441192627,7.169846303550663,11.99597780960512,7.492693044832933
8,36.5453839302063,4.044062852859497,0.3248329162597656,44.47358147472688,17.91850307344241,20.10898744756849
8,30.531471014022827,3.8788061141967773,0.3006930351257324,6.978449558572358,14.753465301009678,8.562763411837826
8,27.863555908203125,3.9784958362579346,0.2969331741333008,10.228385941565769,16.471989180851917,12.355441680081166
8,35.61578297615051,4.036359786987305,0.34412217140197754,41.025287313135046,19.43318151427504,19.961920890980345
8,44.40306091308594,4.0459887981414795,0.31175804138183594,26.309451555802667,26.370748873989196,18.360978431178715
8,41.964065074920654,4.0657031536102295,0.31911396980285645,42.167718593753115,17.931728083426375,20.489876078709347
8,36.135594844818115,3.9472668170928955,0.2976682186126709,10.675681372276204,17.085894354556732,13.19506914813374
8,33.667579889297485,4.204997301101685,0.30344176292419434,18.804412111150217,27.604274936445876,18.32126725188178
8,37.882644176483154,4.031761169433594,0.2981729507446289,13.001533357377076,24.717227116119272,16.960512172018067
9,29.16747212409973,5.075159072875977,0.38640427589416504,9.923012808126108,22.98481782332973,12.522607118402455
9,32.49737024307251,5.069110155105591,0.39594388008117676,14.239239044211802,26.284746680909134,14.08405840258115
9,47.26802396774292,5.184314012527466,0.3920419216156006,12.35381636232354,25.467177559931717,12.492893013888617
9,24.63611626625061,5.1386802196502686,0.3975498676300049,19.893235357621023,24.5032177174707,17.095913685781973
9,24.744518995285034,4.969533920288086,0.3728010654449463,7.662686636224984,6.301845880941632,7.388045233917085
9,28.148218870162964,4.955695867538452,0.39836692810058594,7.76603584607418,6.509139111522753,10.306760737512787
9,32.42136812210083,5.106445074081421,0.38838791847229004,8.544387806107958,7.923532688965647,8.657796953188829
9,30.485923767089844,5.073107004165649,0.3933272361755371,6.739435838690027,10.351961483768314,7.5209337217889525
9,26.658108949661255,5.066855192184448,0.3945889472961426,10.598125916160349,23.77269775484585,12.293099298082266
9,43.383641719818115,5.0579612255096436,0.3888561725616455,13.069207730892366,26.08631616720614,12.572466781862012
9,41.21519207954407,5.100005149841309,0.3939981460571289,7.770890048552547,6.52022398513693,10.593795961550597
9,28.344609022140503,5.123686075210571,0.393798828125,6.697182500909675,10.041904515417903,7.58254506536767
9,31.642016887664795,5.14252781867981,0.3965940475463867,18.341639717514468,25.708989986343536,16.88631499831827
9,34.563348054885864,5.057124137878418,0.3936121463775635,6.9318843977112214,12.742224162981959,8.220102181900758
9,29.695195198059082,5.311738729476929,0.4031100273132324,42.81712749494251,27.148386633512693,20.50244690899731
9,36.218157052993774,4.973454236984253,0.39683008193969727,7.769999830519219,6.4544419648968505,10.165649523506287
9,35.31050896644592,5.167120933532715,0.3805551528930664,35.39551104280608,26.785103552810718,19.294485580399762
9,37.12671685218811,5.034821271896362,0.3915131092071533,8.29766211234921,18.881182506811278,11.503866420275505
9,37.0783417224884,5.121568918228149,0.3910539150238037,6.662026902701613,10.126633844569106,7.912315914396993
9,38.145236015319824,5.019114971160889,0.37911415100097656,6.941952579782124,12.004626326024217,11.796282830607261
10,27.92704486846924,6.264895915985107,0.4925858974456787,10.530507139269794,13.058377166226162,17.090628181317552
10,41.8288209438324,6.459800958633423,0.5074551105499268,39.55213355156498,24.95914856876716,18.061274955827525
10,35.443453788757324,6.349134922027588,0.4920620918273926,10.026761448401777,13.671113816534936,16.97823343472989
10,34.17695593833923,6.393579959869385,0.5018539428710938,19.820380361490155,26.069931858693543,15.376235061190737
10,45.8914520740509,6.447643995285034,0.5101847648620605,33.11117865121248,25.6688392767481,17.548742897548312
10,30.327653884887695,6.394023895263672,0.5116629600524902,19.053505430996896,25.968536958240588,15.40644639214682
10,45.353415727615356,6.4738969802856445,0.5132908821105957,40.89529239930583,23.801843002435582,17.58884229960995
10,29.207062005996704,6.125455856323242,0.5029888153076172,7.916752359479008,12.277550796704649,9.911823011191396
10,35.786036014556885,6.226200103759766,0.4705801010131836,6.624945509158737,10.886475211121263,8.989443183151325
10,57.196460008621216,6.2564520835876465,0.47776007652282715,6.760388218535227,10.758759940637638,9.843485259853828
10,48.47252917289734,6.521276950836182,0.5138390064239502,39.79111181298733,25.302548726060007,18.141653421573825
10,25.41059684753418,6.324837684631348,0.5174298286437988,8.731033214512252,9.40715473337959,11.9264590806977
10,35.10293507575989,6.35391902923584,0.4937000274658203,16.2634683454408,21.67583495091772,15.286895881994242
10,37.15656089782715,6.510775089263916,0.5086040496826172,33.570799584264776,25.799779836760443,17.65094802056716
10,48.54839777946472,6.4910829067230225,0.514409065246582,39.27348745584971,25.359185527225204,18.313509202219613
10,30.76081085205078,6.262868165969849,0.5117931365966797,8.107874951174628,13.438076888336711,8.487448073688054
10,39.24640917778015,6.535372972488403,0.5084960460662842,39.05672557794478,24.98430324774813,18.04279519712636
10,40.38117980957031,6.47502589225769,0.5021529197692871,30.614396503204766,25.160332473512298,17.130463243632054
10,36.2591917514801,6.555948972702026,0.5062670707702637,39.647354537247004,24.903703870277397,18.055584711300124
10,38.65598487854004,6.446527004241943,0.5091938972473145,24.37522608877576,23.631926674920997,15.941881888301044
11,41.61465120315552,7.969627857208252,0.6241507530212402,16.61769104210336,24.913574000756757,22.69917487179514
11,32.87647318840027,8.037420988082886,0.6488330364227295,7.047823818810169,8.634240191467049,16.30133999611047
11,27.688832998275757,7.961076974868774,0.6436946392059326,8.419674212297606,10.39726203187224,11.283869229138004
11,38.305824995040894,7.5939860343933105,0.6171529293060303,9.194502234071871,15.436296436685476,10.634631842897646
11,44.259007930755615,7.84431004524231,0.64274001121521,8.75452593898552,8.321988135387045,11.23288515939478
11,34.37709593772888,7.838515758514404,0.6201400756835938,30.911644772827167,32.13158618257135,22.700062012545253
11,40.063902139663696,7.676472187042236,0.5974552631378174,9.196051244658513,24.30124387590958,21.69099163970344
11,29.198220014572144,7.785111904144287,0.6440188884735107,8.575401696923581,8.642111454294385,11.242978135251725
11,40.61156415939331,7.618332862854004,0.5940120220184326,9.076214797386791,26.90179961890409,17.045418085514754
11,22.135390043258667,7.612890958786011,0.594135046005249,8.822120853362406,25.465268287546753,19.50880309411353
11,27.212751865386963,7.9481542110443115,0.6144618988037109,25.3417653091403,30.250907907533254,23.41172671684087
11,40.29558181762695,7.630927801132202,0.6181948184967041,8.333852021099858,10.114529264725274,10.18131024893501
11,25.26032829284668,7.812607049942017,0.6024818420410156,10.714546472557455,18.319337161359318,21.448845930260067
11,25.616231203079224,7.846122980117798,0.6107180118560791,18.512253705550155,28.07014641600346,23.576671840197967
11,40.93620586395264,7.682090997695923,0.6012370586395264,9.17014049366048,29.266886274021342,15.496478188369412
11,39.8838369846344,7.822230100631714,0.6111278533935547,21.01771751791775,28.77446969721841,23.759118655548768
11,45.08643817901611,7.785254001617432,0.6282000541687012,7.089383245171727,12.754720532075913,20.99895208110557
11,29.604070901870728,7.609791994094849,0.5999228954315186,9.310340322953076,24.541608463775248,22.14047301764709
11,29.358440160751343,7.637074947357178,0.5970349311828613,9.320136579416811,24.366464155197296,21.481985302500362
11,24.937821865081787,7.599681854248047,0.6008236408233643,9.154836457220735,24.200572274318013,21.684827792888377
